기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율,미국 실효금리
2016-12,2.1648192771084336,2.9571887550200797,76.40699999999963,85.4559999999997,4.566813899110739,6.710523109452428,7.592608156717259,1.1118575154181285,59.49216867469883,31.875863453815267,0.3506568716131695,0.10910564543782916,0.40999999999999776
2017-01,1.8426294820717135,2.950645418326692,76.46299999999981,85.51399999999956,4.567904360795606,6.721425700790643,7.614045707408227,1.1410330045520605,59.50860557768926,31.831952191235043,0.4317824164255411,1.0628801561105297,0.5400000000000024
2017-02,2.068260869565218,2.9448142292490105,76.4809999999998,85.54400000000032,4.578477073731936,6.811244378601294,7.634129283640302,1.1505720275988194,59.52043478260867,31.804505928853764,0.4054651081081644,0.2731959821703729,0.6500000000000031
2017-03,2.239027237354086,2.9253968871595317,76.48899999999995,85.5639999999998,4.581205308534262,7.037027614686276,7.6457037262466265,1.160020916796759,59.56178988326847,31.805719844357974,0.39877611995737133,-0.06862504097018114,0.6599999999999973
2017-04,2.113230769230769,2.9182307692307674,76.50899999999972,85.58299999999981,4.580518822546958,6.981934677156389,7.677969976490938,1.1662709371419269,59.57607692307689,31.720923076923064,0.3920420877760256,-0.1260697996207698,0.7899999999999988
2017-05,2.021946564885495,2.9137671755725174,76.53800000000017,85.59999999999981,4.5792573292024965,7.024649030453636,7.698682314459454,1.166270937141927,59.598473282442754,31.710190839694647,0.35767444427181977,0.10673015742699558,0.9000000000000038
2017-06,2.3729545454545464,2.908454545454544,76.57800000000013,85.62299999999968,4.580324061615385,6.856461984594587,7.761055091564977,1.181727195378614,59.626249999999935,31.664204545454528,0.33647223662121,-0.21323273122425437,0.9099999999999971
2017-07,2.1232209737827685,2.901913857677901,76.71099999999963,85.68000000000022,4.578189457656315,6.9167150203536085,7.779797318574381,1.1693813595563227,59.63951310861422,31.61749063670413,0.32208349916911083,0.1654030286219168,1.039999999999999
2017-08,2.0416666666666674,2.8870851851851835,76.89099999999972,85.74499999999996,4.579842121540946,6.822197390620491,7.78435254597352,1.1878434223960466,59.717444444444475,31.60411111111112,0.3293037471425941,0.5733392137355392,1.1499999999999997
2017-09,1.7205494505494519,2.872358974358973,77.07400000000024,85.79599999999968,4.585559140338982,6.862757913051401,7.767767680217719,1.1878434223960466,59.7805860805861,31.596703296703307,0.3293037471425941,0.1162577250198753,1.1600000000000024
2017-10,1.447272727272728,2.870152727272725,77.13899999999956,85.83199999999971,4.586721042319557,6.796823718274855,7.780917190992541,1.1755733298042403,59.801672727272695,31.591527272727266,0.32208349916911083,-0.0967689361528734,1.149999999999999
