발행회차,발행일자,기준월,만기전상환율,가중평균발행금리,주택종합 매매가격지수,주택종합 전세가격지수,소비자물가지수,15-64 실업자 수,코스피 월별 종가,예금은행 대출금리,평균 LTV,평균 DTI,CD금리,인플레이션율
MBS 2009-05,2009-06-30,2018-04,0.27,0.0,78.049,85.904,98.931,1109.0,2515.38,3.47,54.84,0.6,1.65,0.1822766351733072
MBS 2009-05,2009-06-30,2018-05,2.06,0.0,78.127,85.857,98.979,1078.0,2423.01,3.49,54.88,0.41,1.65,0.0485186645237608
MBS 2009-05,2009-06-30,2018-06,0.87,0.0,78.203,85.808,98.779,988.0,2326.13,3.46,54.85,0.42,1.65,-0.2020630638822405
MBS 2009-05,2009-06-30,2018-07,1.39,0.0,78.293,85.773,98.59,1001.0,2295.26,3.44,54.8,0.42,1.65,-0.1913362151874315
MBS 2009-05,2009-06-30,2018-08,0.85,0.0,78.46,85.762,99.462,1094.0,2322.88,3.36,54.77,0.42,1.65,0.8844710416877979
MBS 2009-05,2009-06-30,2018-09,1.38,0.0,79.232,85.903,100.221,980.0,2343.07,3.29,54.87,0.43,1.65,0.7631055076310553
MBS 2009-05,2009-06-30,2018-10,1.61,0.0,79.677,85.989,100.041,931.0,2029.69,3.31,54.82,0.43,1.68,-0.1796030771993961
MBS 2009-05,2009-06-30,2018-11,0.54,0.0,79.799,86.019,99.33,869.0,2096.86,3.28,54.83,0.44,1.71,-0.7107086094701158
MBS 2009-05,2009-06-30,2018-12,1.19,0.0,79.861,86.01,98.988,899.0,2041.04,3.19,54.84,0.44,1.91,-0.3443068559347616
MBS 2009-05,2009-06-30,2019-01,0.73,0.0,79.877,85.98,98.884,1002.0,2204.85,3.12,54.81,0.44,1.87,-0.1050632399886846
MBS 2009-05,2009-06-30,2019-02,0.49,0.0,79.824,85.844,99.311,1099.0,2195.44,3.08,54.81,0.44,1.87,0.4318191011690533
MBS 2009-05,2009-06-30,2019-03,0.9,0.0,79.74,85.702,99.121,1132.0,2140.67,3.04,54.81,0.44,1.9,-0.1913181822758928
MBS 2009-05,2009-06-30,2019-04,0.8,0.0,79.63,85.564,99.481,1186.0,2203.59,2.98,54.8,0.44,1.89,0.3631924617386824
MBS 2009-05,2009-06-30,2019-05,0.71,0.0,79.577,85.487,99.652,1082.0,2041.74,2.93,54.77,0.3,1.84,0.1718921201033428
MBS 2009-05,2009-06-30,2019-06,0.98,0.0,79.508,85.401,99.491,1071.0,2130.62,2.74,54.72,0.3,1.8,-0.1615622365833112
MBS 2009-05,2009-06-30,2019-07,1.06,0.0,79.502,85.346,99.187,1046.0,2024.55,2.64,54.7,0.3,1.68,-0.3055552763566574
MBS 2009-05,2009-06-30,2019-08,2.12,0.0,79.546,85.342,99.425,817.0,1967.79,2.47,54.67,0.31,1.49,0.2399508000040323
MBS 2009-05,2009-06-30,2019-09,1.48,0.0,79.589,85.331,99.794,842.0,2063.05,2.51,54.63,0.31,1.54,0.3711340206185565
MBS 2009-05,2009-06-30,2019-10,1.08,0.0,79.664,85.378,100.041,826.0,2083.48,2.5,54.64,0.31,1.46,0.2475098703328856
MBS 2009-05,2009-06-30,2019-11,0.56,0.0,79.776,85.442,99.481,826.0,2087.96,2.45,54.63,0.32,1.52,-0.5597704940974223
MBS 2009-05,2009-06-30,2019-12,0.58,0.0,80.054,85.576,99.719,817.0,2197.67,2.45,54.68,0.32,1.53,0.2392416642373916
MBS 2009-05,2009-06-30,2020-01,2.02,0.0,80.337,85.717,100.09,898.0,2119.01,2.51,54.57,0.32,1.47,0.372045447708069
MBS 2009-05,2009-06-30,2020-02,2.53,0.0,80.634,85.869,100.16,1008.0,1987.01,2.52,54.66,0.33,1.42,0.069937056649009
MBS 2009-05,2009-06-30,2020-03,1.17,0.0,81.084,86.019,99.94,1062.0,1754.64,2.48,54.65,0.33,1.23,-0.2196485623003183
MBS 2009-05,2009-06-30,2020-04,1.76,0.0,81.27,86.086,99.5,1065.0,1947.56,2.58,54.58,0.33,1.1,-0.4402641584950947
MBS 2009-05,2009-06-30,2020-05,0.5,0.0,81.382,86.14,99.44,1178.0,2029.6,2.52,54.64,0.33,1.02,-0.0603015075376907
MBS 2009-05,2009-06-30,2020-06,1.46,0.0,81.776,86.374,99.71,1148.0,2108.33,2.49,54.62,0.34,0.79,0.2715205148833427
MBS 2009-05,2009-06-30,2020-07,0.76,0.0,82.495,86.752,99.63,1062.0,2249.37,2.45,54.59,0.34,0.79,-0.080232674756793
MBS 2009-05,2009-06-30,2020-08,1.83,0.0,83.137,87.207,100.19,818.0,2326.17,2.39,54.49,0.34,0.68,0.562079694871025
MBS 2009-05,2009-06-30,2020-09,0.46,0.0,83.798,87.962,100.74,954.0,2327.89,2.44,54.47,0.34,0.63,0.5489569817347013
MBS 2009-05,2009-06-30,2020-10,0.54,0.0,84.359,88.689,100.18,979.0,2267.15,2.47,54.45,0.34,0.63,-0.5558864403414613
MBS 2009-05,2009-06-30,2020-11,0.26,0.0,85.568,90.181,100.09,923.0,2591.34,2.56,54.48,0.34,0.66,-0.0898382910760664
MBS 2009-05,2009-06-30,2020-12,0.14,0.0,86.735,91.176,100.33,943.0,2873.47,2.59,54.49,0.34,0.66,0.2397841942251921
MBS 2009-05,2009-06-30,2021-01,0.48,0.0,87.767,91.934,101.04,1149.0,2976.21,2.63,54.47,0.34,0.68,0.7076647064686614
MBS 2009-05,2009-06-30,2021-02,0.45,0.0,88.962,92.627,101.58,1177.0,3012.95,2.66,54.53,0.33,0.73,0.5344418052256452
MBS 2009-05,2009-06-30,2021-03,2.48,0.0,90.135,93.273,101.84,1129.0,3061.42,2.73,54.44,0.34,0.75,0.2559558968300897
MBS 2009-05,2009-06-30,2021-06,0.7634,0.0,93.169,95.202,102.05,1021.0,3296.68,2.74,54.54,0.33,0.66,0.0
MBS 2009-05,2009-06-30,2021-07,1.4805,0.0,94.256,96.053,102.26,860.0,3202.32,2.81,54.48,0.34,0.69,0.2057814796668377
MBS 2009-05,2009-06-30,2021-08,0.3038,0.0,95.666,97.04,102.75,706.0,3199.27,2.88,54.51,0.34,0.77,0.4791707412477947
MBS 2009-05,2009-06-30,2021-09,1.6909,0.0,97.123,97.976,103.17,711.0,3068.82,3.01,54.48,0.34,0.98,0.4087591240875929
MBS 2009-06,2009-07-07,2009-07,2.3,5.51,63.611,56.366,84.086,911.0,1557.29,5.29,56.77,43.49,2.41,0.3556595216498804
MBS 2009-06,2009-07-07,2009-08,2.23,5.51,63.812,56.637,84.384,886.0,1591.85,5.45,56.8,43.39,2.48,0.354399067621247
MBS 2009-06,2009-07-07,2009-09,1.81,5.51,64.268,57.444,84.459,809.0,1673.14,5.77,56.76,43.42,2.64,0.0888794084186609
MBS 2009-06,2009-07-07,2009-10,1.42,5.51,64.512,57.859,84.235,786.0,1580.69,5.9,56.74,43.4,2.79,-0.2652174427828931
MBS 2009-06,2009-07-07,2009-11,1.4,5.51,64.676,58.186,84.384,811.0,1555.6,5.87,56.7,43.43,2.79,0.1768860924793742
MBS 2009-06,2009-07-07,2009-12,1.48,5.51,64.768,58.336,84.682,821.0,1682.77,5.9,56.73,43.43,2.82,0.3531475161168015
MBS 2009-06,2009-07-07,2010-01,1.06,5.51,64.851,58.508,85.351,1087.0,1602.43,5.88,56.77,43.45,2.88,0.7900144068397026
MBS 2009-06,2009-07-07,2010-02,1.3,5.51,65.04,58.872,85.523,1076.0,1594.58,5.75,56.8,43.49,2.88,0.2015207789012396
MBS 2009-06,2009-07-07,2010-03,1.29,5.51,65.201,59.271,85.696,971.0,1692.85,5.47,56.85,43.58,2.83,0.20228476550168
MBS 2009-06,2009-07-07,2010-04,2.97,5.51,65.327,59.643,86.041,914.0,1741.56,5.07,56.83,43.62,2.51,0.4025858849887963
MBS 2009-06,2009-07-07,2010-05,4.45,5.51,65.358,59.886,86.128,780.0,1641.25,4.78,56.85,43.54,2.45,0.1011145849071992
MBS 2009-06,2009-07-07,2010-06,4.75,5.51,65.365,60.123,86.041,853.0,1698.29,4.62,56.84,43.23,2.45,-0.101012446591124
MBS 2009-06,2009-07-07,2010-07,6.16,5.51,65.303,60.282,86.214,903.0,1759.33,4.7,56.93,43.22,2.58,0.2010669332062642
MBS 2009-06,2009-07-07,2010-08,4.06,5.51,65.271,60.499,86.647,817.0,1742.75,4.81,56.98,43.24,2.63,0.5022386155380877
MBS 2009-06,2009-07-07,2010-09,4.23,5.51,65.333,60.887,87.337,844.0,1872.81,4.8,56.97,43.12,2.66,0.7963345528408343
MBS 2009-06,2009-07-07,2010-10,4.42,5.51,65.469,61.397,87.337,821.0,1882.95,4.74,56.95,43.19,2.66,0.0
MBS 2009-06,2009-07-07,2010-11,5.6,5.51,65.721,62.036,86.906,729.0,1904.63,4.65,57.01,43.17,2.73,-0.4934907313051712
MBS 2009-06,2009-07-07,2010-12,3.68,5.51,65.991,62.492,87.251,835.0,2051.0,4.67,56.98,43.09,2.8,0.3969806457551824
MBS 2009-06,2009-07-07,2011-01,2.52,5.51,66.3,63.026,88.288,889.0,2069.73,4.8,57.02,43.17,2.93,1.188525059884691
MBS 2009-06,2009-07-07,2011-02,2.83,5.51,66.83,64.046,88.892,986.0,1939.3,4.86,57.13,43.18,3.13,0.6841246828561064
MBS 2009-06,2009-07-07,2011-03,3.47,5.51,67.482,65.164,89.238,1014.0,2106.7,4.89,57.22,43.15,3.35,0.3892363767268186
MBS 2009-06,2009-07-07,2011-04,3.95,5.51,68.037,65.947,89.325,914.0,2192.36,4.88,57.33,43.11,3.4,0.0974920997781251
MBS 2009-06,2009-07-07,2011-05,5.21,5.51,68.511,66.492,89.497,799.0,2142.47,4.9,57.44,42.78,3.46,0.192555275678698
MBS 2009-06,2009-07-07,2011-06,6.93,5.51,68.848,66.926,89.67,821.0,2100.69,4.87,57.59,42.38,3.53,0.1933025688011909
MBS 2009-06,2009-07-07,2011-07,5.43,5.51,69.129,67.457,90.102,822.0,2133.21,4.9,57.74,42.44,3.59,0.4817664770826387
MBS 2009-06,2009-07-07,2011-08,0.0,5.51,69.47,68.189,90.707,750.0,1880.11,4.97,57.8,42.26,3.59,0.6714612328250091
MBS 2009-06,2009-07-07,2011-09,4.12,5.51,69.848,69.135,90.62,740.0,1769.65,5.0,57.83,42.2,3.58,-0.0959132150771044
MBS 2009-06,2009-07-07,2011-10,4.38,5.51,70.126,69.758,90.448,724.0,1909.03,5.01,57.93,41.94,3.58,-0.1898035753696879
MBS 2009-06,2009-07-07,2011-11,3.57,5.51,70.403,70.12,90.534,716.0,1847.51,5.01,58.06,41.96,3.56,0.0950822572085759
MBS 2009-06,2009-07-07,2011-12,4.12,5.51,70.521,70.181,90.879,739.0,1825.74,4.95,58.09,42.03,3.55,0.3810723043276546
MBS 2009-06,2009-07-07,2012-01,2.54,5.51,70.631,70.355,91.242,810.0,1955.79,5.06,58.27,42.04,3.55,0.399432212062192
MBS 2009-06,2009-07-07,2012-02,4.1,5.51,70.749,70.619,91.588,922.0,2030.25,5.02,58.43,42.07,3.53,0.379211328116426
MBS 2009-06,2009-07-07,2012-03,4.27,5.51,70.856,70.951,91.614,895.0,2014.04,5.0,58.63,42.15,3.54,0.028387998427753
MBS 2009-06,2009-07-07,2012-04,4.87,5.51,70.932,71.247,91.605,870.0,1981.99,4.94,58.66,42.02,3.54,-0.009823826052787
MBS 2009-06,2009-07-07,2012-05,4.72,5.51,70.967,71.376,91.769,792.0,1843.47,4.85,58.81,42.03,3.54,0.1790295289558446
MBS 2009-06,2009-07-07,2012-06,5.06,5.51,70.941,71.462,91.639,806.0,1854.01,4.76,58.97,41.86,3.54,-0.1416600377033744
MBS 2009-06,2009-07-07,2012-07,4.3,5.51,70.861,71.557,91.432,777.0,1881.99,4.64,59.17,41.91,3.34,-0.2258863584281732
MBS 2009-06,2009-07-07,2012-08,5.83,5.51,70.79,71.63,91.855,742.0,1905.12,4.41,59.31,41.88,3.19,0.4626389010412129
MBS 2009-06,2009-07-07,2012-09,5.97,5.51,70.683,71.868,92.512,736.0,1996.21,4.29,59.2,41.97,3.14,0.7152577431821855
MBS 2009-06,2009-07-07,2012-10,6.35,5.51,70.603,72.228,92.339,701.0,1912.06,4.23,59.38,41.84,2.93,-0.1870027672085803
MBS 2009-06,2009-07-07,2012-11,5.41,5.51,70.55,72.505,92.011,699.0,1932.9,4.19,59.37,41.69,2.85,-0.35521285697268
MBS 2009-06,2009-07-07,2012-12,4.61,5.51,70.501,72.654,92.175,719.0,1997.05,4.16,59.21,41.79,2.88,0.1782395583136815
MBS 2009-06,2009-07-07,2013-01,2.96,5.51,70.462,72.82,92.728,791.0,1961.94,4.17,59.36,41.91,2.86,0.5999457553566556
MBS 2009-06,2009-07-07,2013-02,0.05,5.51,70.421,73.017,93.038,904.0,2026.49,4.06,59.42,41.76,2.83,0.3343111034423284
MBS 2009-06,2009-07-07,2013-03,5.15,5.51,70.389,73.337,92.952,854.0,2004.89,3.97,59.52,42.15,2.81,-0.0924353489971823
MBS 2009-06,2009-07-07,2013-04,5.93,5.51,70.391,73.603,92.823,809.0,1963.95,3.86,59.65,42.32,2.8,-0.1387813064807695
MBS 2009-06,2009-07-07,2013-05,9.31,5.51,70.381,73.741,92.823,780.0,2001.05,3.77,59.91,42.74,2.72,0.0
MBS 2009-06,2009-07-07,2013-06,9.49,5.51,70.353,73.907,92.71,789.0,1863.32,3.73,60.18,42.61,2.69,-0.1217370694763146
MBS 2009-06,2009-07-07,2013-07,8.17,5.51,70.351,74.179,92.909,813.0,1914.03,3.77,60.4,42.26,2.68,0.2146478265559403
MBS 2009-06,2009-07-07,2013-08,7.49,5.51,70.323,74.598,93.238,768.0,1926.36,3.8,60.44,42.55,2.66,0.3541099355283056
MBS 2009-06,2009-07-07,2013-09,5.91,5.51,70.36,75.2,93.419,709.0,1996.96,3.82,60.35,42.51,2.66,0.1941268581479626
MBS 2009-06,2009-07-07,2013-10,8.51,5.51,70.503,75.872,93.134,707.0,2030.09,3.81,60.59,42.36,2.66,-0.3050771256382498
MBS 2009-06,2009-07-07,2013-11,6.01,5.51,70.626,76.363,93.116,684.0,2044.87,3.77,60.71,42.34,2.65,-0.0193269912169569
MBS 2009-06,2009-07-07,2013-12,3.51,5.51,70.762,76.805,93.229,751.0,2011.34,3.74,60.94,42.41,2.65,0.1213540100519776
MBS 2009-06,2009-07-07,2014-01,4.65,5.51,70.842,77.123,93.73,817.0,1941.15,3.75,60.94,42.4,2.65,0.5373864355511748
MBS 2009-06,2009-07-07,2014-02,5.55,5.51,70.957,77.492,93.98,1036.0,1979.99,3.71,61.14,42.26,2.65,0.2667235676944414
MBS 2009-06,2009-07-07,2014-03,2.45,5.51,71.157,77.901,94.153,974.0,1985.61,3.69,61.17,42.4,2.65,0.1840817195147923
MBS 2009-06,2009-07-07,2014-04,5.61,5.51,71.304,78.175,94.214,1006.0,1961.79,3.69,61.13,42.73,2.65,0.0647881639459102
MBS 2009-06,2009-07-07,2014-05,3.41,5.51,71.351,78.287,94.369,928.0,1994.96,3.63,61.15,42.48,2.65,0.1645190735984048
MBS 2009-06,2009-07-07,2014-06,3.57,5.51,71.401,78.424,94.248,930.0,2002.21,3.58,61.4,41.96,2.65,-0.1282200722694901
MBS 2009-06,2009-07-07,2014-07,8.52,5.51,71.466,78.564,94.386,893.0,2076.12,3.53,61.33,41.91,2.65,0.1464222052457251
MBS 2009-06,2009-07-07,2014-08,6.02,5.51,71.562,78.74,94.551,868.0,2068.54,3.5,61.49,41.36,2.52,0.1748140614074187
MBS 2009-06,2009-07-07,2014-09,4.73,5.51,71.758,79.01,94.49,826.0,2020.09,3.5,61.82,40.7,2.35,-0.0645154466901535
MBS 2009-06,2009-07-07,2014-10,8.23,5.51,71.97,79.269,94.205,831.0,1964.43,3.38,61.63,40.51,2.21,-0.3016192189649662
MBS 2009-06,2009-07-07,2014-11,10.66,5.51,72.116,79.488,94.015,801.0,1980.78,3.3,61.45,41.29,2.14,-0.201687808502731
MBS 2009-06,2009-07-07,2014-12,5.24,5.51,72.249,79.744,94.006,860.0,1915.59,3.33,61.33,41.23,2.13,-0.0095729404882203
MBS 2009-06,2009-07-07,2015-01,3.01,5.51,72.345,79.955,94.643,903.0,1949.26,3.34,61.3,41.55,2.13,0.6776163223624029
MBS 2009-06,2009-07-07,2015-02,3.89,5.51,72.509,80.228,94.587,1070.0,1985.8,3.24,61.06,41.88,2.12,-0.059169722007964
MBS 2009-06,2009-07-07,2015-03,10.78,5.51,72.809,80.703,94.596,1016.0,2041.03,2.97,60.44,42.89,1.95,0.0095150496368426
MBS 2009-06,2009-07-07,2015-04,11.57,5.51,73.169,81.199,94.625,1010.0,2127.17,2.81,60.18,43.88,1.81,0.0306566873863549
MBS 2009-06,2009-07-07,2015-05,3.24,5.51,73.441,81.538,94.89,984.0,2114.8,3.06,60.21,43.85,1.8,0.2800528401585211
MBS 2009-06,2009-07-07,2015-06,8.94,5.51,73.778,81.977,94.909,1012.0,2074.2,3.01,60.66,43.13,1.7,0.0200231847402312
MBS 2009-06,2009-07-07,2015-07,3.9,5.51,74.092,82.395,95.08,962.0,2030.16,2.96,60.64,42.32,1.65,0.180172586372201
MBS 2009-06,2009-07-07,2015-08,3.8,5.51,74.381,82.756,95.213,897.0,1941.49,2.94,60.68,42.29,1.64,0.1398822044593979
MBS 2009-06,2009-07-07,2015-09,5.43,5.51,74.731,83.214,94.966,836.0,1962.81,2.92,60.6,42.06,1.6,-0.2594183567370001
MBS 2009-06,2009-07-07,2015-10,4.91,5.51,74.984,83.55,94.966,804.0,2029.47,2.9,60.81,42.66,1.58,0.0
MBS 2009-06,2009-07-07,2015-11,4.05,5.51,75.304,83.964,94.786,801.0,1991.97,3.04,60.83,42.94,1.59,-0.1895415201229836
MBS 2009-06,2009-07-07,2015-12,4.75,5.51,75.441,84.181,95.07,836.0,1961.31,3.12,60.47,43.32,1.67,0.2996223070917559
MBS 2009-06,2009-07-07,2016-01,2.48,5.51,75.504,84.343,95.232,913.0,1912.06,3.1,60.23,43.78,1.67,0.1704007573367057
MBS 2009-06,2009-07-07,2016-02,0.95,5.51,75.558,84.5,95.64,1153.0,1916.66,2.99,60.3,43.76,1.64,0.4284274193548401
MBS 2009-06,2009-07-07,2016-03,3.42,5.51,75.584,84.625,95.393,1111.0,1995.85,2.97,61.1,44.48,1.63,-0.2582601421999163
MBS 2009-06,2009-07-07,2016-04,1.26,5.51,75.615,84.718,95.573,1041.0,1994.15,2.93,61.06,44.76,1.61,0.1886930906879882
MBS 2009-06,2009-07-07,2016-05,3.82,5.51,75.665,84.814,95.63,967.0,1983.4,2.89,60.83,45.57,1.58,0.0596402749730595
MBS 2009-06,2009-07-07,2016-06,11.74,5.51,75.734,84.895,95.611,972.0,1970.35,2.77,61.02,46.08,1.43,-0.019868242183406
MBS 2009-06,2009-07-07,2016-07,6.94,5.51,75.832,84.981,95.431,941.0,2016.19,2.66,60.49,47.47,1.36,-0.1882628567842683
MBS 2009-06,2009-07-07,2016-08,11.74,5.51,75.927,85.061,95.677,949.0,2034.65,2.7,59.53,49.56,1.35,0.2577778709224564
MBS 2009-06,2009-07-07,2016-09,0.65,5.51,76.031,85.145,96.247,944.0,2043.63,2.8,59.53,49.55,1.34,0.5957544655455262
MBS 2009-06,2009-07-07,2016-10,0.58,5.51,76.215,85.296,96.379,886.0,2008.19,2.89,59.52,49.61,1.35,0.1371471318586605
MBS 2009-06,2009-07-07,2016-11,0.35,5.51,76.407,85.456,96.237,821.0,1983.48,3.04,59.66,49.79,1.42,-0.1473350003631601
MBS 2009-06,2009-07-07,2016-12,0.59,5.51,76.463,85.514,96.342,830.0,2026.46,3.13,59.71,49.85,1.54,0.1091056454378295
MBS 2009-06,2009-07-07,2017-01,1.8,5.51,76.481,85.544,97.366,908.0,2067.57,3.16,59.7,50.16,1.5,1.062880156110524
MBS 2009-06,2009-07-07,2017-02,2.58,5.51,76.489,85.564,97.632,1138.0,2091.64,3.19,59.44,50.8,1.49,0.273195982170373
MBS 2009-06,2009-07-07,2017-03,7.81,5.51,76.509,85.583,97.565,1077.0,2160.23,3.21,59.54,49.68,1.48,-0.0686250409701811
MBS 2009-06,2009-07-07,2017-04,0.0,5.51,76.538,85.6,97.442,1124.0,2205.44,3.21,59.54,49.72,1.43,-0.1260697996207704
MBS 2009-06,2009-07-07,2017-05,0.23,5.51,76.578,85.623,97.546,950.0,2347.38,3.26,59.52,49.81,1.4,0.1067301574269959
MBS 2009-06,2009-07-07,2017-06,3.81,5.51,76.711,85.68,97.338,1009.0,2391.79,3.22,59.5,48.28,1.38,-0.2132327312242558
MBS 2009-06,2009-07-07,2017-07,0.99,5.51,76.891,85.745,97.499,918.0,2402.71,3.28,59.39,48.48,1.39,0.1654030286219168
MBS 2009-06,2009-07-07,2017-08,0.32,5.51,77.074,85.796,98.058,956.0,2363.19,3.28,59.36,48.61,1.39,0.5733392137355375
MBS 2009-06,2009-07-07,2017-09,0.05,5.51,77.139,85.832,98.172,895.0,2394.47,3.24,59.37,48.66,1.38,0.1162577250198761
MBS 2009-06,2009-07-07,2017-10,4.15,5.51,77.226,85.878,98.077,852.0,2523.43,3.33,59.55,48.82,1.38,-0.0967689361528734
MBS 2009-06,2009-07-07,2017-11,0.4,5.51,77.332,85.896,97.347,833.0,2476.37,3.39,59.62,48.93,1.45,-0.744313141715187
MBS 2009-06,2009-07-07,2017-12,1.2,5.51,77.411,85.906,97.698,869.0,2467.49,3.42,59.5,49.07,1.66,0.3605658109648978
MBS 2009-06,2009-07-07,2018-01,0.0,5.51,77.556,85.92,98.106,908.0,2566.46,3.47,59.5,49.11,1.66,0.4176134618927729
MBS 2009-06,2009-07-07,2018-02,0.0,5.51,77.723,85.93,98.855,1015.0,2427.36,3.46,59.5,49.16,1.65,0.7634599310949478
MBS 2009-06,2009-07-07,2018-03,1.14,5.51,77.917,85.922,98.751,1169.0,2445.85,3.45,59.38,49.55,1.65,-0.1052045925850986
MBS 2009-06,2009-07-07,2018-04,5.88,5.51,78.049,85.904,98.931,1109.0,2515.38,3.47,59.15,49.57,1.65,0.1822766351733072
MBS 2009-06,2009-07-07,2018-05,3.42,5.51,78.127,85.857,98.979,1078.0,2423.01,3.49,57.8,51.89,1.65,0.0485186645237608
MBS 2009-06,2009-07-07,2018-06,0.0,5.51,78.203,85.808,98.779,988.0,2326.13,3.46,58.75,49.1,1.65,-0.2020630638822405
MBS 2009-06,2009-07-07,2018-07,3.88,5.51,78.293,85.773,98.59,1001.0,2295.26,3.44,58.73,50.08,1.65,-0.1913362151874315
MBS 2009-06,2009-07-07,2018-08,1.31,5.51,78.46,85.762,99.462,1094.0,2322.88,3.36,59.3,50.5,1.65,0.8844710416877979
MBS 2009-06,2009-07-07,2018-09,0.0,5.51,79.232,85.903,100.221,980.0,2343.07,3.29,59.29,50.56,1.65,0.7631055076310553
MBS 2009-06,2009-07-07,2018-10,0.0,5.51,79.677,85.989,100.041,931.0,2029.69,3.31,59.3,50.61,1.68,-0.1796030771993961
MBS 2009-06,2009-07-07,2018-11,0.0,5.51,79.799,86.019,99.33,869.0,2096.86,3.28,59.3,50.65,1.71,-0.7107086094701158
MBS 2009-06,2009-07-07,2018-12,0.97,5.51,79.861,86.01,98.988,899.0,2041.04,3.19,59.25,51.05,1.91,-0.3443068559347616
MBS 2009-06,2009-07-07,2019-01,0.0,5.51,79.877,85.98,98.884,1002.0,2204.85,3.12,59.26,51.1,1.87,-0.1050632399886846
